OrderLineID,OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,Discount,LineTotal
OL-11694,ORD-14738,CUST-1351,PROD-030,2025-01-17,5,33.74,0,168.7
OL-11695,ORD-14738,CUST-1351,PROD-016,2025-01-17,1,189.62,0,189.62
OL-11696,ORD-14739,CUST-1351,PROD-013,2025-03-11,2,134.4,0,268.8
OL-11697,ORD-14739,CUST-1351,PROD-019,2025-03-11,4,21.71,0.15,73.81
OL-11698,ORD-14739,CUST-1351,PROD-005,2025-03-11,1,843.32,0.2,674.66
OL-11699,ORD-14740,CUST-1351,PROD-027,2025-09-12,1,52.67,0,52.67
OL-11700,ORD-14740,CUST-1351,PROD-008,2025-09-12,3,342.59,0.05,976.38
OL-11701,ORD-14741,CUST-1351,PROD-002,2025-08-15,2,505.32,0,1010.64
OL-11702,ORD-14741,CUST-1351,PROD-029,2025-08-15,4,32.8,0.1,118.08
OL-11703,ORD-14742,CUST-1351,PROD-023,2025-10-05,1,88.43,0,88.43
OL-11704,ORD-14742,CUST-1351,PROD-020,2025-10-05,3,37.73,0,113.19
OL-11705,ORD-14743,CUST-1352,PROD-020,2025-12-24,1,37.73,0.2,30.18
OL-11706,ORD-14743,CUST-1352,PROD-029,2025-12-24,4,32.8,0.1,118.08
OL-11707,ORD-14743,CUST-1352,PROD-013,2025-12-24,5,134.4,0,672
OL-11708,ORD-14743,CUST-1352,PROD-005,2025-12-24,5,843.32,0,4216.6
OL-11709,ORD-14744,CUST-1353,PROD-031,2024-05-23,1,164.42,0.1,147.98
OL-11710,ORD-14744,CUST-1353,PROD-002,2024-05-23,5,505.32,0.1,2273.94
OL-11711,ORD-14745,CUST-1353,PROD-036,2024-10-22,1,97.89,0,97.89
OL-11712,ORD-14745,CUST-1353,PROD-013,2024-10-22,3,134.4,0.1,362.88
OL-11713,ORD-14746,CUST-1353,PROD-031,2025-05-14,4,164.42,0,657.68
OL-11714,ORD-14746,CUST-1353,PROD-033,2025-05-14,4,70.03,0,280.12
OL-11715,ORD-14746,CUST-1353,PROD-007,2025-05-14,5,511.33,0.1,2300.99
OL-11716,ORD-14747,CUST-1353,PROD-005,2024-07-01,2,843.32,0,1686.64
OL-11717,ORD-14747,CUST-1353,PROD-033,2024-07-01,3,70.03,0.05,199.59
OL-11718,ORD-14747,CUST-1353,PROD-003,2024-07-01,2,722.82,0.1,1301.08
OL-11719,ORD-14748,CUST-1354,PROD-028,2025-05-20,4,65.64,0,262.56
OL-11720,ORD-14748,CUST-1354,PROD-005,2025-05-20,3,843.32,0.15,2150.47
OL-11721,ORD-14749,CUST-1354,PROD-035,2025-12-14,4,75.75,0,303
OL-11722,ORD-14750,CUST-1355,PROD-013,2025-12-14,2,134.4,0.15,228.48
OL-11723,ORD-14750,CUST-1355,PROD-006,2025-12-14,1,689.21,0.1,620.29
OL-11724,ORD-14750,CUST-1355,PROD-017,2025-12-14,1,242.78,0,242.78
OL-11725,ORD-14750,CUST-1355,PROD-037,2025-12-14,4,23.39,0,93.56
OL-11726,ORD-14751,CUST-1356,PROD-034,2025-02-13,3,79.8,0,239.4
OL-11727,ORD-14751,CUST-1356,PROD-001,2025-02-13,1,1226.38,0.15,1042.42
OL-11728,ORD-14752,CUST-1356,PROD-034,2025-06-25,2,79.8,0,159.6
OL-11729,ORD-14753,CUST-1356,PROD-006,2025-12-15,4,689.21,0,2756.84
OL-11730,ORD-14754,CUST-1356,PROD-017,2025-11-05,5,242.78,0.15,1031.82
OL-11731,ORD-14754,CUST-1356,PROD-012,2025-11-05,4,109.67,0.1,394.81
OL-11732,ORD-14754,CUST-1356,PROD-031,2025-11-05,1,164.42,0,164.42
OL-11733,ORD-14754,CUST-1356,PROD-013,2025-11-05,2,134.4,0.15,228.48
OL-11734,ORD-14755,CUST-1356,PROD-011,2025-10-29,5,103.76,0,518.8
OL-11735,ORD-14755,CUST-1356,PROD-032,2025-10-29,5,129.73,0,648.65
OL-11736,ORD-14756,CUST-1356,PROD-014,2025-09-02,5,487.6,0.1,2194.2
OL-11737,ORD-14756,CUST-1356,PROD-012,2025-09-02,2,109.67,0,219.34
OL-11738,ORD-14756,CUST-1356,PROD-024,2025-09-02,2,38.87,0,77.74
OL-11739,ORD-14757,CUST-1356,PROD-032,2025-06-10,2,129.73,0,259.46
OL-11740,ORD-14757,CUST-1356,PROD-005,2025-06-10,5,843.32,0,4216.6
OL-11741,ORD-14757,CUST-1356,PROD-027,2025-06-10,1,52.67,0.15,44.77
OL-11742,ORD-14757,CUST-1356,PROD-004,2025-06-10,4,921.23,0.2,2947.94
OL-11743,ORD-14758,CUST-1356,PROD-026,2025-11-21,4,54.35,0,217.4
OL-11744,ORD-14758,CUST-1356,PROD-001,2025-11-21,5,1226.38,0,6131.9
OL-11745,ORD-14758,CUST-1356,PROD-010,2025-11-21,4,121.48,0,485.92
OL-11746,ORD-14758,CUST-1356,PROD-033,2025-11-21,4,70.03,0.15,238.1
OL-11747,ORD-14759,CUST-1357,PROD-001,2025-12-09,3,1226.38,0.15,3127.27
OL-11748,ORD-14760,CUST-1358,PROD-027,2025-11-30,4,52.67,0.1,189.61
OL-11749,ORD-14761,CUST-1359,PROD-029,2025-04-03,5,32.8,0.15,139.4
OL-11750,ORD-14761,CUST-1359,PROD-015,2025-04-03,5,295.3,0,1476.5
OL-11751,ORD-14762,CUST-1360,PROD-004,2025-08-12,2,921.23,0.2,1473.97
OL-11752,ORD-14762,CUST-1360,PROD-036,2025-08-12,2,97.89,0.2,156.62
OL-11753,ORD-14763,CUST-1361,PROD-018,2025-09-21,4,9.52,0.1,34.27
OL-11754,ORD-14764,CUST-1362,PROD-016,2025-08-31,2,189.62,0,379.24
OL-11755,ORD-14764,CUST-1362,PROD-027,2025-08-31,2,52.67,0,105.34
OL-11756,ORD-14764,CUST-1362,PROD-034,2025-08-31,4,79.8,0,319.2
OL-11757,ORD-14765,CUST-1363,PROD-033,2025-08-07,1,70.03,0,70.03
OL-11758,ORD-14765,CUST-1363,PROD-027,2025-08-07,4,52.67,0.2,168.54
OL-11759,ORD-14765,CUST-1363,PROD-007,2025-08-07,2,511.33,0,1022.66
OL-11760,ORD-14766,CUST-1363,PROD-032,2025-09-17,5,129.73,0,648.65
OL-11761,ORD-14766,CUST-1363,PROD-036,2025-09-17,4,97.89,0.05,371.98
OL-11762,ORD-14766,CUST-1363,PROD-002,2025-09-17,1,505.32,0,505.32
OL-11763,ORD-14766,CUST-1363,PROD-005,2025-09-17,3,843.32,0.15,2150.47
OL-11764,ORD-14767,CUST-1363,PROD-036,2025-09-30,3,97.89,0,293.67
OL-11765,ORD-14767,CUST-1363,PROD-001,2025-09-30,4,1226.38,0,4905.52
OL-11766,ORD-14768,CUST-1364,PROD-003,2025-12-24,2,722.82,0.2,1156.51
OL-11767,ORD-14768,CUST-1364,PROD-036,2025-12-24,4,97.89,0,391.56
OL-11768,ORD-14769,CUST-1365,PROD-020,2025-08-11,2,37.73,0,75.46
OL-11769,ORD-14769,CUST-1365,PROD-033,2025-08-11,4,70.03,0.1,252.11
OL-11770,ORD-14769,CUST-1365,PROD-022,2025-08-11,5,27.82,0.05,132.14
OL-11771,ORD-14769,CUST-1365,PROD-026,2025-08-11,1,54.35,0.05,51.63
OL-11772,ORD-14770,CUST-1366,PROD-029,2025-06-26,4,32.8,0,131.2
OL-11773,ORD-14770,CUST-1366,PROD-030,2025-06-26,4,33.74,0.2,107.97
OL-11774,ORD-14771,CUST-1367,PROD-005,2025-06-25,5,843.32,0.1,3794.94
OL-11775,ORD-14771,CUST-1367,PROD-016,2025-06-25,5,189.62,0,948.1
OL-11776,ORD-14771,CUST-1367,PROD-027,2025-06-25,4,52.67,0,210.68
OL-11777,ORD-14772,CUST-1368,PROD-005,2025-05-24,3,843.32,0.15,2150.47
OL-11778,ORD-14772,CUST-1368,PROD-027,2025-05-24,2,52.67,0.05,100.07
OL-11779,ORD-14772,CUST-1368,PROD-036,2025-05-24,4,97.89,0.15,332.83
OL-11780,ORD-14773,CUST-1368,PROD-031,2025-10-10,4,164.42,0.2,526.14
OL-11781,ORD-14773,CUST-1368,PROD-024,2025-10-10,1,38.87,0.2,31.1
OL-11782,ORD-14774,CUST-1369,PROD-015,2025-04-07,4,295.3,0.05,1122.14
OL-11783,ORD-14774,CUST-1369,PROD-022,2025-04-07,4,27.82,0.1,100.15
OL-11784,ORD-14774,CUST-1369,PROD-031,2025-04-07,3,164.42,0.1,443.93
OL-11785,ORD-14775,CUST-1370,PROD-022,2024-06-09,4,27.82,0,111.28
OL-11786,ORD-14775,CUST-1370,PROD-033,2024-06-09,5,70.03,0.15,297.63
OL-11787,ORD-14775,CUST-1370,PROD-015,2024-06-09,5,295.3,0.15,1255.02
OL-11788,ORD-14776,CUST-1370,PROD-019,2024-09-30,2,21.71,0,43.42
OL-11789,ORD-14776,CUST-1370,PROD-020,2024-09-30,5,37.73,0.05,179.22
OL-11790,ORD-14776,CUST-1370,PROD-035,2024-09-30,1,75.75,0,75.75
OL-11791,ORD-14776,CUST-1370,PROD-037,2024-09-30,2,23.39,0,46.78
OL-11792,ORD-14777,CUST-1371,PROD-001,2025-03-14,4,1226.38,0.05,4660.24
OL-11793,ORD-14777,CUST-1371,PROD-012,2025-03-14,1,109.67,0,109.67
OL-11794,ORD-14777,CUST-1371,PROD-023,2025-03-14,1,88.43,0.05,84.01
OL-11795,ORD-14778,CUST-1372,PROD-022,2024-11-03,5,27.82,0,139.1
OL-11796,ORD-14778,CUST-1372,PROD-036,2024-11-03,4,97.89,0.2,313.25
OL-11797,ORD-14779,CUST-1373,PROD-015,2024-09-08,4,295.3,0.15,1004.02
OL-11798,ORD-14780,CUST-1373,PROD-011,2025-04-21,1,103.76,0,103.76
OL-11799,ORD-14780,CUST-1373,PROD-019,2025-04-21,5,21.71,0.2,86.84
OL-11800,ORD-14781,CUST-1373,PROD-020,2025-09-29,2,37.73,0.05,71.69
OL-11801,ORD-14782,CUST-1373,PROD-011,2025-01-31,4,103.76,0.1,373.54
OL-11802,ORD-14783,CUST-1373,PROD-033,2025-12-23,4,70.03,0,280.12
OL-11803,ORD-14784,CUST-1373,PROD-001,2025-03-05,5,1226.38,0.05,5825.31
OL-11804,ORD-14785,CUST-1373,PROD-030,2025-10-25,1,33.74,0.2,26.99
OL-11805,ORD-14786,CUST-1373,PROD-014,2025-06-03,2,487.6,0,975.2
OL-11806,ORD-14786,CUST-1373,PROD-006,2025-06-03,5,689.21,0,3446.05
OL-11807,ORD-14787,CUST-1373,PROD-031,2024-10-09,5,164.42,0,822.1
OL-11808,ORD-14787,CUST-1373,PROD-024,2024-10-09,2,38.87,0,77.74
OL-11809,ORD-14788,CUST-1373,PROD-005,2025-12-28,4,843.32,0,3373.28
OL-11810,ORD-14789,CUST-1373,PROD-024,2025-05-10,3,38.87,0.1,104.95
OL-11811,ORD-14789,CUST-1373,PROD-021,2025-05-10,4,38.34,0,153.36
OL-11812,ORD-14789,CUST-1373,PROD-031,2025-05-10,2,164.42,0.1,295.96
OL-11813,ORD-14790,CUST-1373,PROD-032,2024-10-29,1,129.73,0.2,103.78
OL-11814,ORD-14791,CUST-1373,PROD-004,2025-03-16,2,921.23,0.1,1658.21
OL-11815,ORD-14791,CUST-1373,PROD-022,2025-03-16,3,27.82,0,83.46
OL-11816,ORD-14791,CUST-1373,PROD-021,2025-03-16,1,38.34,0.1,34.51
OL-11817,ORD-14791,CUST-1373,PROD-031,2025-03-16,4,164.42,0,657.68
OL-11818,ORD-14792,CUST-1373,PROD-028,2025-10-26,4,65.64,0.2,210.05
OL-11819,ORD-14793,CUST-1373,PROD-005,2024-11-21,4,843.32,0.05,3204.62
OL-11820,ORD-14793,CUST-1373,PROD-022,2024-11-21,4,27.82,0,111.28
OL-11821,ORD-14793,CUST-1373,PROD-013,2024-11-21,2,134.4,0,268.8
OL-11822,ORD-14793,CUST-1373,PROD-006,2024-11-21,3,689.21,0.15,1757.49
OL-11823,ORD-14794,CUST-1374,PROD-030,2024-12-07,2,33.74,0,67.48
OL-11824,ORD-14794,CUST-1374,PROD-006,2024-12-07,4,689.21,0.2,2205.47
OL-11825,ORD-14794,CUST-1374,PROD-033,2024-12-07,5,70.03,0.05,332.64
OL-11826,ORD-14794,CUST-1374,PROD-019,2024-12-07,3,21.71,0.05,61.87
OL-11827,ORD-14795,CUST-1374,PROD-017,2025-06-10,4,242.78,0.1,874.01
OL-11828,ORD-14795,CUST-1374,PROD-026,2025-06-10,2,54.35,0,108.7
OL-11829,ORD-14795,CUST-1374,PROD-002,2025-06-10,2,505.32,0.05,960.11
OL-11830,ORD-14796,CUST-1374,PROD-013,2025-01-01,5,134.4,0,672
OL-11831,ORD-14796,CUST-1374,PROD-016,2025-01-01,3,189.62,0.1,511.97
OL-11832,ORD-14796,CUST-1374,PROD-034,2025-01-01,5,79.8,0.05,379.05
OL-11833,ORD-14797,CUST-1374,PROD-025,2025-10-19,5,25.5,0.05,121.12
OL-11834,ORD-14797,CUST-1374,PROD-004,2025-10-19,3,921.23,0.1,2487.32
OL-11835,ORD-14797,CUST-1374,PROD-035,2025-10-19,5,75.75,0,378.75
OL-11836,ORD-14797,CUST-1374,PROD-008,2025-10-19,3,342.59,0,1027.77
OL-11837,ORD-14798,CUST-1374,PROD-013,2025-05-19,4,134.4,0,537.6
OL-11838,ORD-14799,CUST-1375,PROD-034,2024-04-08,3,79.8,0,239.4
OL-11839,ORD-14799,CUST-1375,PROD-029,2024-04-08,2,32.8,0.2,52.48
OL-11840,ORD-14799,CUST-1375,PROD-017,2024-04-08,4,242.78,0,971.12
OL-11841,ORD-14800,CUST-1375,PROD-029,2025-07-31,2,32.8,0,65.6
OL-11842,ORD-14800,CUST-1375,PROD-004,2025-07-31,5,921.23,0,4606.15
OL-11843,ORD-14801,CUST-1376,PROD-019,2024-12-07,3,21.71,0,65.13
OL-11844,ORD-14802,CUST-1377,PROD-011,2025-07-12,1,103.76,0.2,83.01
OL-11845,ORD-14803,CUST-1377,PROD-021,2025-11-05,5,38.34,0.1,172.53
OL-11846,ORD-14803,CUST-1377,PROD-022,2025-11-05,5,27.82,0,139.1
OL-11847,ORD-14803,CUST-1377,PROD-029,2025-11-05,1,32.8,0.05,31.16
OL-11848,ORD-14804,CUST-1377,PROD-026,2025-10-29,4,54.35,0,217.4
OL-11849,ORD-14804,CUST-1377,PROD-025,2025-10-29,2,25.5,0,51
OL-11850,ORD-14804,CUST-1377,PROD-036,2025-10-29,4,97.89,0.15,332.83
OL-11851,ORD-14805,CUST-1377,PROD-023,2025-11-11,4,88.43,0.15,300.66
OL-11852,ORD-14805,CUST-1377,PROD-029,2025-11-11,1,32.8,0.15,27.88
OL-11853,ORD-14805,CUST-1377,PROD-034,2025-11-11,3,79.8,0,239.4
OL-11854,ORD-14805,CUST-1377,PROD-013,2025-11-11,1,134.4,0,134.4
OL-11855,ORD-14806,CUST-1378,PROD-026,2024-11-08,4,54.35,0.05,206.53
OL-11856,ORD-14806,CUST-1378,PROD-032,2024-11-08,4,129.73,0.05,492.97
OL-11857,ORD-14807,CUST-1378,PROD-013,2025-09-29,5,134.4,0.05,638.4
OL-11858,ORD-14807,CUST-1378,PROD-009,2025-09-29,4,89.78,0,359.12
OL-11859,ORD-14807,CUST-1378,PROD-018,2025-09-29,4,9.52,0,38.08
OL-11860,ORD-14808,CUST-1378,PROD-031,2025-09-20,5,164.42,0,822.1
OL-11861,ORD-14808,CUST-1378,PROD-021,2025-09-20,2,38.34,0,76.68
OL-11862,ORD-14808,CUST-1378,PROD-022,2025-09-20,5,27.82,0,139.1
OL-11863,ORD-14808,CUST-1378,PROD-029,2025-09-20,3,32.8,0,98.4
OL-11864,ORD-14809,CUST-1378,PROD-011,2025-11-01,5,103.76,0.15,440.98
OL-11865,ORD-14810,CUST-1378,PROD-020,2025-10-08,5,37.73,0,188.65
OL-11866,ORD-14810,CUST-1378,PROD-014,2025-10-08,4,487.6,0.2,1560.32
OL-11867,ORD-14810,CUST-1378,PROD-036,2025-10-08,5,97.89,0.05,464.98
OL-11868,ORD-14811,CUST-1379,PROD-008,2024-04-28,4,342.59,0.05,1301.84
OL-11869,ORD-14811,CUST-1379,PROD-016,2024-04-28,3,189.62,0.2,455.09
OL-11870,ORD-14811,CUST-1379,PROD-025,2024-04-28,5,25.5,0.1,114.75
OL-11871,ORD-14812,CUST-1379,PROD-001,2024-12-17,2,1226.38,0.1,2207.48
OL-11872,ORD-14812,CUST-1379,PROD-034,2024-12-17,1,79.8,0,79.8
OL-11873,ORD-14812,CUST-1379,PROD-031,2024-12-17,1,164.42,0.1,147.98
OL-11874,ORD-14812,CUST-1379,PROD-028,2024-12-17,2,65.64,0,131.28
OL-11875,ORD-14813,CUST-1379,PROD-019,2025-03-08,5,21.71,0,108.55
OL-11876,ORD-14814,CUST-1380,PROD-019,2025-07-10,3,21.71,0,65.13
OL-11877,ORD-14814,CUST-1380,PROD-017,2025-07-10,4,242.78,0,971.12
OL-11878,ORD-14814,CUST-1380,PROD-030,2025-07-10,4,33.74,0,134.96
OL-11879,ORD-14815,CUST-1381,PROD-022,2025-07-11,5,27.82,0.05,132.14
OL-11880,ORD-14815,CUST-1381,PROD-010,2025-07-11,1,121.48,0,121.48
OL-11881,ORD-14815,CUST-1381,PROD-031,2025-07-11,5,164.42,0,822.1
OL-11882,ORD-14816,CUST-1382,PROD-011,2024-05-22,1,103.76,0.05,98.57
OL-11883,ORD-14816,CUST-1382,PROD-036,2024-05-22,3,97.89,0,293.67
OL-11884,ORD-14816,CUST-1382,PROD-031,2024-05-22,5,164.42,0,822.1
OL-11885,ORD-14816,CUST-1382,PROD-018,2024-05-22,5,9.52,0,47.6
OL-11886,ORD-14817,CUST-1382,PROD-025,2025-09-25,4,25.5,0.1,91.8
OL-11887,ORD-14817,CUST-1382,PROD-001,2025-09-25,2,1226.38,0.1,2207.48
OL-11888,ORD-14817,CUST-1382,PROD-016,2025-09-25,1,189.62,0,189.62
OL-11889,ORD-14818,CUST-1382,PROD-034,2024-11-13,3,79.8,0.1,215.46
OL-11890,ORD-14818,CUST-1382,PROD-008,2024-11-13,4,342.59,0.05,1301.84
OL-11891,ORD-14818,CUST-1382,PROD-002,2024-11-13,4,505.32,0,2021.28
OL-11892,ORD-14818,CUST-1382,PROD-036,2024-11-13,4,97.89,0,391.56
OL-11893,ORD-14819,CUST-1383,PROD-013,2024-08-31,5,134.4,0.15,571.2
OL-11894,ORD-14820,CUST-1383,PROD-012,2025-08-25,4,109.67,0.05,416.75
OL-11895,ORD-14820,CUST-1383,PROD-021,2025-08-25,5,38.34,0.05,182.12
OL-11896,ORD-14821,CUST-1383,PROD-026,2025-09-04,4,54.35,0.2,173.92
OL-11897,ORD-14821,CUST-1383,PROD-016,2025-09-04,4,189.62,0,758.48
OL-11898,ORD-14821,CUST-1383,PROD-006,2025-09-04,5,689.21,0.05,3273.75
OL-11899,ORD-14822,CUST-1383,PROD-027,2024-12-16,4,52.67,0,210.68
OL-11900,ORD-14822,CUST-1383,PROD-029,2024-12-16,2,32.8,0.2,52.48
OL-11901,ORD-14822,CUST-1383,PROD-034,2024-12-16,5,79.8,0.05,379.05
OL-11902,ORD-14822,CUST-1383,PROD-005,2024-12-16,2,843.32,0.2,1349.31
OL-11903,ORD-14823,CUST-1383,PROD-016,2025-06-15,1,189.62,0,189.62
OL-11904,ORD-14824,CUST-1383,PROD-009,2024-11-26,3,89.78,0,269.34
OL-11905,ORD-14824,CUST-1383,PROD-020,2024-11-26,5,37.73,0,188.65
OL-11906,ORD-14824,CUST-1383,PROD-034,2024-11-26,4,79.8,0.05,303.24
OL-11907,ORD-14824,CUST-1383,PROD-027,2024-11-26,3,52.67,0.2,126.41
OL-11908,ORD-14825,CUST-1383,PROD-037,2025-11-11,1,23.39,0.2,18.71
OL-11909,ORD-14825,CUST-1383,PROD-032,2025-11-11,3,129.73,0,389.19
OL-11910,ORD-14825,CUST-1383,PROD-029,2025-11-11,4,32.8,0,131.2
OL-11911,ORD-14826,CUST-1383,PROD-017,2025-01-30,3,242.78,0,728.34
OL-11912,ORD-14826,CUST-1383,PROD-037,2025-01-30,1,23.39,0,23.39
OL-11913,ORD-14827,CUST-1383,PROD-025,2024-11-09,1,25.5,0.2,20.4
OL-11914,ORD-14827,CUST-1383,PROD-011,2024-11-09,1,103.76,0.15,88.2
OL-11915,ORD-14827,CUST-1383,PROD-004,2024-11-09,2,921.23,0.2,1473.97
OL-11916,ORD-14827,CUST-1383,PROD-035,2024-11-09,5,75.75,0.1,340.88
OL-11917,ORD-14828,CUST-1383,PROD-033,2025-01-20,1,70.03,0,70.03
OL-11918,ORD-14828,CUST-1383,PROD-011,2025-01-20,5,103.76,0,518.8
OL-11919,ORD-14828,CUST-1383,PROD-035,2025-01-20,1,75.75,0,75.75
OL-11920,ORD-14829,CUST-1383,PROD-021,2025-01-19,4,38.34,0.1,138.02
OL-11921,ORD-14829,CUST-1383,PROD-002,2025-01-19,4,505.32,0.1,1819.15
OL-11922,ORD-14829,CUST-1383,PROD-019,2025-01-19,4,21.71,0.1,78.16
OL-11923,ORD-14829,CUST-1383,PROD-023,2025-01-19,1,88.43,0,88.43
OL-11924,ORD-14830,CUST-1384,PROD-014,2024-10-14,1,487.6,0.2,390.08
OL-11925,ORD-14830,CUST-1384,PROD-013,2024-10-14,3,134.4,0,403.2
OL-11926,ORD-14831,CUST-1384,PROD-001,2025-12-15,3,1226.38,0.15,3127.27
OL-11927,ORD-14831,CUST-1384,PROD-018,2025-12-15,4,9.52,0,38.08
OL-11928,ORD-14831,CUST-1384,PROD-008,2025-12-15,5,342.59,0.15,1456.01
OL-11929,ORD-14832,CUST-1385,PROD-030,2025-07-18,5,33.74,0.05,160.27
OL-11930,ORD-14832,CUST-1385,PROD-028,2025-07-18,1,65.64,0.15,55.79
OL-11931,ORD-14833,CUST-1386,PROD-029,2025-12-12,2,32.8,0,65.6
OL-11932,ORD-14833,CUST-1386,PROD-037,2025-12-12,3,23.39,0.05,66.66
OL-11933,ORD-14833,CUST-1386,PROD-013,2025-12-12,5,134.4,0,672
OL-11934,ORD-14833,CUST-1386,PROD-016,2025-12-12,2,189.62,0,379.24
OL-11935,ORD-14834,CUST-1387,PROD-017,2025-02-16,4,242.78,0.05,922.56
OL-11936,ORD-14834,CUST-1387,PROD-021,2025-02-16,1,38.34,0.05,36.42
OL-11937,ORD-14834,CUST-1387,PROD-029,2025-02-16,2,32.8,0.1,59.04
OL-11938,ORD-14835,CUST-1388,PROD-004,2025-11-10,1,921.23,0,921.23
OL-11939,ORD-14835,CUST-1388,PROD-027,2025-11-10,2,52.67,0,105.34
OL-11940,ORD-14835,CUST-1388,PROD-019,2025-11-10,5,21.71,0,108.55
OL-11941,ORD-14836,CUST-1389,PROD-016,2025-10-21,2,189.62,0,379.24
OL-11942,ORD-14836,CUST-1389,PROD-012,2025-10-21,3,109.67,0.15,279.66
OL-11943,ORD-14836,CUST-1389,PROD-027,2025-10-21,4,52.67,0,210.68
OL-11944,ORD-14836,CUST-1389,PROD-024,2025-10-21,3,38.87,0,116.61
OL-11945,ORD-14837,CUST-1390,PROD-009,2025-03-21,1,89.78,0,89.78
OL-11946,ORD-14838,CUST-1391,PROD-027,2024-10-17,4,52.67,0,210.68
OL-11947,ORD-14838,CUST-1391,PROD-030,2024-10-17,3,33.74,0.15,86.04
OL-11948,ORD-14838,CUST-1391,PROD-012,2024-10-17,1,109.67,0,109.67
OL-11949,ORD-14839,CUST-1392,PROD-033,2025-11-16,3,70.03,0.15,178.58
OL-11950,ORD-14839,CUST-1392,PROD-008,2025-11-16,2,342.59,0.2,548.14
OL-11951,ORD-14840,CUST-1393,PROD-022,2024-04-14,2,27.82,0,55.64
OL-11952,ORD-14840,CUST-1393,PROD-017,2024-04-14,4,242.78,0,971.12
OL-11953,ORD-14841,CUST-1394,PROD-001,2025-01-29,2,1226.38,0.2,1962.21
OL-11954,ORD-14841,CUST-1394,PROD-032,2025-01-29,5,129.73,0,648.65
OL-11955,ORD-14841,CUST-1394,PROD-033,2025-01-29,4,70.03,0.2,224.1
OL-11956,ORD-14841,CUST-1394,PROD-006,2025-01-29,3,689.21,0.2,1654.1
OL-11957,ORD-14842,CUST-1394,PROD-017,2025-03-22,4,242.78,0.15,825.45
OL-11958,ORD-14842,CUST-1394,PROD-003,2025-03-22,3,722.82,0.1,1951.61
OL-11959,ORD-14843,CUST-1394,PROD-002,2025-03-30,2,505.32,0.15,859.04
OL-11960,ORD-14843,CUST-1394,PROD-024,2025-03-30,3,38.87,0,116.61
OL-11961,ORD-14843,CUST-1394,PROD-035,2025-03-30,3,75.75,0.15,193.16
OL-11962,ORD-14844,CUST-1395,PROD-027,2025-06-23,2,52.67,0,105.34
OL-11963,ORD-14844,CUST-1395,PROD-023,2025-06-23,4,88.43,0.1,318.35
OL-11964,ORD-14844,CUST-1395,PROD-005,2025-06-23,1,843.32,0.15,716.82
OL-11965,ORD-14845,CUST-1396,PROD-007,2025-08-25,4,511.33,0,2045.32
OL-11966,ORD-14845,CUST-1396,PROD-023,2025-08-25,3,88.43,0,265.29
OL-11967,ORD-14845,CUST-1396,PROD-030,2025-08-25,1,33.74,0,33.74
OL-11968,ORD-14845,CUST-1396,PROD-014,2025-08-25,1,487.6,0,487.6
OL-11969,ORD-14846,CUST-1397,PROD-020,2025-11-05,2,37.73,0.1,67.91
OL-11970,ORD-14846,CUST-1397,PROD-015,2025-11-05,1,295.3,0.15,251
OL-11971,ORD-14846,CUST-1397,PROD-017,2025-11-05,3,242.78,0,728.34
OL-11972,ORD-14846,CUST-1397,PROD-018,2025-11-05,1,9.52,0,9.52
OL-11973,ORD-14847,CUST-1398,PROD-007,2024-08-03,3,511.33,0,1533.99
OL-11974,ORD-14847,CUST-1398,PROD-037,2024-08-03,4,23.39,0.1,84.2
OL-11975,ORD-14848,CUST-1398,PROD-001,2025-04-29,2,1226.38,0.1,2207.48
OL-11976,ORD-14848,CUST-1398,PROD-022,2025-04-29,1,27.82,0.2,22.26
OL-11977,ORD-14849,CUST-1399,PROD-018,2024-09-15,2,9.52,0.15,16.18
OL-11978,ORD-14849,CUST-1399,PROD-014,2024-09-15,5,487.6,0,2438
OL-11979,ORD-14850,CUST-1399,PROD-010,2025-12-24,3,121.48,0.15,309.77
OL-11980,ORD-14850,CUST-1399,PROD-002,2025-12-24,3,505.32,0.15,1288.57
OL-11981,ORD-14850,CUST-1399,PROD-022,2025-12-24,4,27.82,0.2,89.02
OL-11982,ORD-14850,CUST-1399,PROD-024,2025-12-24,2,38.87,0.1,69.97
OL-11983,ORD-14851,CUST-1399,PROD-024,2025-03-03,5,38.87,0.15,165.2
OL-11984,ORD-14851,CUST-1399,PROD-025,2025-03-03,2,25.5,0.2,40.8
OL-11985,ORD-14851,CUST-1399,PROD-023,2025-03-03,2,88.43,0.1,159.17
OL-11986,ORD-14851,CUST-1399,PROD-029,2025-03-03,2,32.8,0.1,59.04
OL-11987,ORD-14852,CUST-1399,PROD-014,2025-07-24,5,487.6,0.15,2072.3
OL-11988,ORD-14852,CUST-1399,PROD-005,2025-07-24,3,843.32,0,2529.96
OL-11989,ORD-14852,CUST-1399,PROD-002,2025-07-24,5,505.32,0.1,2273.94
OL-11990,ORD-14853,CUST-1399,PROD-029,2025-06-17,2,32.8,0.2,52.48
OL-11991,ORD-14853,CUST-1399,PROD-036,2025-06-17,5,97.89,0.2,391.56
OL-11992,ORD-14853,CUST-1399,PROD-034,2025-06-17,1,79.8,0.15,67.83
OL-11993,ORD-14854,CUST-1399,PROD-031,2025-12-07,2,164.42,0.1,295.96
OL-11994,ORD-14854,CUST-1399,PROD-012,2025-12-07,4,109.67,0.1,394.81
